Date,Rented Bike Count,Temperature,Humidity,Wind speed,Rainfall
02-09-18,576,21.3,57,1.3,0
02-09-18,721,23.4,52,1.3,0
02-09-18,802,25,47,1.5,0
02-09-18,940,26.5,44,1.4,0
02-09-18,1075,27.5,43,1.4,0
02-09-18,1254,28.5,42,1.7,0
02-09-18,1395,29.1,43,1.4,0
02-09-18,1550,29.3,43,1.5,0
02-09-18,1853,29.3,44,1.4,0
02-09-18,2069,28.8,47,2,0
02-09-18,2118,27.9,52,1.7,0
02-09-18,1986,27.3,54,1.5,0
02-09-18,1838,26.9,56,1.6,0
02-09-18,1759,26.2,62,2.3,0
02-09-18,1511,25.7,64,1.1,0
02-09-18,1047,25.1,65,2.2,0
03-09-18,763,24.7,67,1.2,0
03-09-18,524,24.5,68,0.5,0
03-09-18,321,24.3,68,1,0
03-09-18,211,24.2,70,0.3,0
03-09-18,153,24,70,1.2,0
03-09-18,264,23.9,70,1.5,0
03-09-18,656,23.8,71,1.2,0
03-09-18,1287,23.9,71,0.4,0
03-09-18,1580,24.2,70,1.4,0
03-09-18,719,23.6,86,1.2,2
03-09-18,434,23.3,89,0.7,0.5
03-09-18,443,23.7,86,0.6,0
03-09-18,673,23.9,83,1.1,0
03-09-18,731,24.9,78,1.5,0
03-09-18,532,25.6,77,0.8,0
03-09-18,137,25.7,81,0.7,0
03-09-18,39,25.5,91,1.3,3.5
03-09-18,23,22.7,96,4.9,13
03-09-18,113,21.9,97,1.8,13
03-09-18,73,21.7,97,0.2,1
03-09-18,151,21.5,97,0.3,0.5
03-09-18,110,21.6,97,0.5,0.5
03-09-18,379,21.7,97,0.4,0.5
03-09-18,486,21.7,97,0.8,0
04-09-18,500,21.4,97,0.1,0
04-09-18,486,21.3,97,1.1,0
04-09-18,324,20.9,96,0.4,0
04-09-18,223,20.6,97,0.2,0
04-09-18,186,20.4,97,2.7,0
04-09-18,219,20.2,97,1.2,0
04-09-18,602,20,97,0,0
04-09-18,1289,20.1,97,1.9,0
04-09-18,2059,20.5,90,1.9,0
04-09-18,1083,21.6,81,2.3,0
04-09-18,822,23.1,73,3.1,0
04-09-18,940,24.5,64,2.7,0
04-09-18,995,25.8,57,2.8,0
04-09-18,997,26.5,58,2.8,0
04-09-18,987,27.4,52,3.8,0
04-09-18,1178,26.7,51,3.4,0
04-09-18,1429,27.1,47,4.3,0
04-09-18,1993,27.6,47,3.3,0
04-09-18,3166,26.8,53,2.6,0
04-09-18,2491,25.1,49,3.1,0
04-09-18,2259,23.7,49,3.3,0
04-09-18,2212,22.9,55,3,0
04-09-18,1856,22.2,58,1.5,0
04-09-18,1233,21.7,60,0.5,0
05-09-18,983,21.1,64,1.5,0
05-09-18,748,20.9,66,1.1,0
05-09-18,493,20.6,72,0.9,0
05-09-18,376,20.2,77,0.4,0
05-09-18,220,19.9,81,0.2,0
05-09-18,249,19.7,82,0.5,0
05-09-18,676,19.8,82,0.5,0
05-09-18,1487,19.8,79,0.9,0
05-09-18,2312,21.2,69,1.9,0
05-09-18,1195,23.4,59,3,0
05-09-18,847,25.4,49,3.9,0
05-09-18,937,26.4,47,2.9,0
05-09-18,1072,27.1,44,5,0
05-09-18,1039,27.3,46,4.8,0
05-09-18,989,27.9,42,5,0
05-09-18,1131,28.1,43,5.1,0
05-09-18,1446,28.2,37,4,0
05-09-18,2068,27.7,40,5,0
05-09-18,3160,27,45,2.4,0
05-09-18,2468,25.4,55,3.2,0
05-09-18,2177,24.5,64,2,0
05-09-18,2024,23.9,75,2.3,0
05-09-18,1798,23.6,82,1.8,0
05-09-18,1219,23,83,1.8,0
06-09-18,963,22.5,83,0.5,0
06-09-18,743,21.9,85,0.2,0
06-09-18,531,21.6,86,0.2,0
06-09-18,320,21.5,85,0.1,0
06-09-18,215,21.6,87,0.4,0
06-09-18,247,21.7,87,0.6,0
06-09-18,680,21.4,84,0.8,0
06-09-18,1438,20.9,83,0.4,0
06-09-18,2270,21.8,77,0.9,0
06-09-18,1186,23.5,72,0.5,0
06-09-18,835,24.6,70,1.2,0
06-09-18,941,25.9,63,2.5,0
06-09-18,1041,26.9,60,2.3,0
06-09-18,1049,28,52,2.3,0
06-09-18,1032,27.9,47,3.2,0
06-09-18,1089,27.8,48,3,0
06-09-18,1292,26.9,55,3.9,0
06-09-18,1525,26.6,63,3,0
06-09-18,2497,25.8,58,2.9,0
06-09-18,1990,25.3,71,3.3,0
06-09-18,1900,25.1,71,3.6,0
06-09-18,1851,24.6,70,2.5,0
06-09-18,1641,24.3,71,2.5,0
06-09-18,562,23.9,71,4.7,0
07-09-18,556,21.3,82,3.5,1
07-09-18,345,21.6,77,2.6,0
07-09-18,259,21.3,76,2.2,0.5
07-09-18,259,21.1,75,1.8,0
07-09-18,185,20.8,66,1.5,0
07-09-18,247,20.5,67,1.2,0
07-09-18,624,20.2,70,1.6,0
07-09-18,1346,20.3,74,1.8,0
07-09-18,2260,20.5,78,2.5,0
07-09-18,1194,21.3,63,2.7,0
07-09-18,896,22.6,58,1.8,0
07-09-18,988,23.8,51,3.5,0
07-09-18,1213,24.2,50,3.8,0
07-09-18,1119,24.3,50,2.9,0
07-09-18,1187,25.2,43,3.2,0
07-09-18,1391,24.7,44,4.2,0
07-09-18,1577,25.2,39,2.8,0
07-09-18,2183,24.5,37,3.2,0
07-09-18,3154,24.4,34,2.4,0
07-09-18,2365,22.6,39,2.8,0
07-09-18,1959,21.6,43,1.4,0
07-09-18,1915,20.6,48,2.1,0
07-09-18,1796,19.8,51,1.2,0
07-09-18,1363,19.4,50,2.8,0
08-09-18,1107,19.2,53,3.7,0
08-09-18,1001,18.9,55,2.3,0
08-09-18,692,18.5,57,2.3,0
08-09-18,504,17.8,60,0.2,0
08-09-18,285,17.2,66,0.6,0
08-09-18,227,16.7,70,0.8,0
08-09-18,322,16.2,70,0.3,0
08-09-18,511,16,70,1.1,0
08-09-18,827,17.1,57,1,0
08-09-18,956,19.9,51,0.6,0
08-09-18,1096,22.2,43,0.9,0
08-09-18,1179,24.2,41,1.5,0
08-09-18,1273,25.2,36,2.4,0
08-09-18,1505,26.1,32,3,0
08-09-18,1554,26.8,31,2.8,0
08-09-18,1792,26.9,33,2.9,0
08-09-18,1943,27.7,32,1.4,0
08-09-18,2167,27.2,35,1.7,0
08-09-18,2255,25.7,38,1.5,0
08-09-18,1978,24,41,1.9,0
08-09-18,1944,22.8,45,2,0
08-09-18,1878,22.1,49,1.7,0
08-09-18,1675,21.5,51,2,0
08-09-18,1142,20.7,52,1.4,0
09-09-18,1185,19.6,53,1.5,0
09-09-18,835,18.8,54,0.1,0
09-09-18,589,18.1,57,0.3,0
09-09-18,395,17.4,57,0.6,0
09-09-18,264,17,59,0,0
09-09-18,165,16.3,66,0.5,0
09-09-18,255,15.8,69,0.9,0
09-09-18,366,15.7,68,0.9,0
09-09-18,644,17.4,56,0.8,0
09-09-18,803,20.4,51,1.8,0
09-09-18,928,22.9,45,1.5,0
09-09-18,1051,24.4,41,1.3,0
09-09-18,1220,25.9,39,1.2,0
09-09-18,1432,27.2,32,1.7,0
09-09-18,1662,28.2,29,2,0
09-09-18,1877,28.9,27,1.8,0
09-09-18,2099,27.1,35,0.9,0
09-09-18,2201,27.7,33,1.1,0
09-09-18,2368,26,35,0.3,0
09-09-18,2033,24.1,56,2.5,0
09-09-18,1930,22.9,58,2.6,0
09-09-18,1820,22.2,57,1.2,0
09-09-18,1291,21.8,54,1.6,0
09-09-18,941,21.2,56,2.5,0
10-09-18,792,20.7,57,1.8,0
10-09-18,487,20.5,58,1.7,0
10-09-18,332,20,59,1.5,0
10-09-18,176,19.7,60,1.9,0
10-09-18,188,19.4,61,1.6,0
10-09-18,226,19.1,62,1.6,0
10-09-18,691,18.7,64,0.9,0
10-09-18,1463,18.9,63,1.8,0
10-09-18,2278,20.1,57,1.6,0
10-09-18,1125,22.3,52,1.9,0
10-09-18,862,24,47,1.6,0
10-09-18,934,25.3,44,1.2,0
10-09-18,1095,26.7,40,1.4,0
10-09-18,1057,27.1,38,1.7,0
10-09-18,1064,27.8,37,1.4,0
10-09-18,1249,27.6,38,1.4,0
10-09-18,1467,27.5,39,1.5,0
10-09-18,2147,26.6,40,1.4,0
10-09-18,3298,25.9,42,1.1,0
10-09-18,2518,24.4,47,2,0
10-09-18,2240,23.4,48,1.8,0
10-09-18,2090,22.5,48,1.4,0
10-09-18,1779,21.7,50,1.6,0
10-09-18,1223,20.8,51,1.7,0
11-09-18,910,20.1,52,1.5,0
11-09-18,662,19.5,52,1.3,0
11-09-18,435,18.9,52,1.1,0
11-09-18,261,18.2,52,1.5,0
11-09-18,193,17.7,52,1.5,0
11-09-18,258,17.2,54,1.3,0
11-09-18,678,17,55,1.2,0
11-09-18,1556,16.9,55,1.4,0
11-09-18,2369,17.8,53,1.4,0
11-09-18,1234,19.8,49,1.9,0
11-09-18,922,21.9,43,1.1,0
11-09-18,1012,23.7,40,2,0
11-09-18,1192,24.5,40,1.3,0
11-09-18,1102,25.7,40,2.2,0
11-09-18,1115,25.8,37,1.5,0
11-09-18,1222,26,40,1.9,0
11-09-18,1527,25.5,44,1.4,0
11-09-18,2171,25.4,44,1.2,0
11-09-18,3222,24.7,45,0.7,0
11-09-18,2455,23.7,49,1.8,0
11-09-18,2072,22.9,48,1.2,0
11-09-18,2018,22.2,50,1.3,0
11-09-18,1868,21.6,52,1.9,0
11-09-18,1240,20.9,53,1.8,0
12-09-18,949,20.2,54,1.2,0
12-09-18,691,19.6,56,1.2,0
12-09-18,462,19,56,0.9,0
12-09-18,297,18.4,57,1.3,0
12-09-18,215,18,59,1.5,0
12-09-18,241,17.5,60,1.6,0
12-09-18,656,17,63,1.3,0
12-09-18,1551,16.8,61,1.3,0
12-09-18,2391,18.2,56,1.5,0
12-09-18,1234,20.8,48,1.1,0
12-09-18,923,22.7,45,1.5,0
12-09-18,1017,24.8,44,2.1,0
12-09-18,1165,26.3,44,1.2,0
12-09-18,1066,26.8,45,1.8,0
12-09-18,1087,26.9,45,1.6,0
12-09-18,1251,27.7,41,1.6,0
12-09-18,1494,27.8,42,1.7,0
12-09-18,2129,27.8,41,1.9,0
12-09-18,3256,27,44,1.4,0
12-09-18,2443,25.4,50,0.6,0
12-09-18,2146,24,56,0.5,0
12-09-18,2012,23.2,57,1.1,0
12-09-18,1824,22.6,60,1,0
12-09-18,1309,22.2,62,0.8,0
13-09-18,968,21.9,62,1,0
13-09-18,736,21.5,65,1,0
13-09-18,437,21.2,66,0.8,0
13-09-18,304,20.9,68,1.7,0
13-09-18,240,20.7,69,1.3,0
13-09-18,248,20.5,70,1.2,0
13-09-18,655,20.3,71,1.6,0
13-09-18,1448,20.5,69,1.4,0
13-09-18,2329,20.9,68,1.3,0
13-09-18,1322,21.8,64,1.6,0
13-09-18,915,22.7,61,0.9,0
13-09-18,972,23.5,61,1.2,0
13-09-18,1119,24.3,59,1.5,0
13-09-18,1014,25.1,56,2,0
13-09-18,1097,27.2,49,1.5,0
13-09-18,1200,27.8,49,1.4,0
13-09-18,1436,28.2,48,1.4,0
13-09-18,2021,27.9,51,1.4,0
13-09-18,3146,26.7,56,1.8,0
13-09-18,2365,25.4,61,0.6,0
13-09-18,2003,24.6,62,0.9,0
13-09-18,2000,23.8,67,0.6,0
13-09-18,1713,22.8,70,1,0
13-09-18,1303,22.4,73,0.3,0
14-09-18,971,22.1,74,1.1,0
14-09-18,775,21.6,75,1.1,0
14-09-18,482,21.3,75,1.1,0
14-09-18,349,21,76,0.7,0
14-09-18,223,20.7,76,1,0
14-09-18,249,20.7,77,0.9,0
14-09-18,644,20.4,78,1,0
14-09-18,1456,20.5,76,1.3,0
14-09-18,2253,21.4,70,1.5,0
14-09-18,1201,22.3,69,1.3,0
14-09-18,936,23.3,65,1.4,0
14-09-18,982,24,64,1.3,0
14-09-18,1088,25.3,56,1.2,0
14-09-18,1155,26.4,57,1.2,0
14-09-18,1199,26.3,58,1.5,0
14-09-18,1347,26.6,55,1.8,0
14-09-18,1503,26.3,57,1.6,0
14-09-18,2059,25.9,56,1.7,0
14-09-18,2826,25.7,57,1.5,0
14-09-18,1996,25.3,60,1.2,0
14-09-18,1869,25,61,1.1,0
14-09-18,1259,24.7,61,1.6,0
14-09-18,567,24,73,2.1,0
14-09-18,810,22.3,87,1.1,0.5
15-09-18,906,21.8,83,1.5,0
15-09-18,881,21.8,79,1.4,0
15-09-18,580,21.7,78,1,0
15-09-18,302,21.6,80,1.2,0
15-09-18,234,21.2,83,0.6,0.1
15-09-18,169,21.1,82,0.8,0
15-09-18,272,21,84,0.9,0.1
15-09-18,453,21.2,84,0.3,0
15-09-18,829,21.7,78,0.3,0
15-09-18,934,22.7,72,1.2,0
15-09-18,1017,24.4,65,1.6,0
15-09-18,1212,25.2,64,1.2,0
15-09-18,1284,25.4,63,0.9,0
15-09-18,1465,25.8,65,1,0
15-09-18,1474,25.7,67,1.2,0
15-09-18,1077,25.2,71,0.2,0
15-09-18,1273,24.4,74,0.6,0
15-09-18,1474,24.4,75,0.6,0
15-09-18,1566,24.2,76,1.2,0
15-09-18,1578,23.8,78,2.2,0
15-09-18,1613,23.5,80,1.7,0
15-09-18,1710,23.3,80,0.7,0
15-09-18,1566,23.1,79,0.6,0
15-09-18,1210,22.9,81,0.9,0
16-09-18,1014,22.8,82,1.5,0
16-09-18,764,22.8,84,0.9,0
16-09-18,432,22.8,85,0.8,0
16-09-18,258,22.6,89,0.6,0.2
16-09-18,188,22.5,89,0.7,0.3
16-09-18,123,22.2,90,1.4,0
16-09-18,137,22,90,1.3,0
16-09-18,258,21.9,95,1.3,0
16-09-18,464,21.9,88,1.6,0
16-09-18,725,22.3,84,1.9,0
16-09-18,813,22.9,74,1.3,0
16-09-18,1014,23.4,61,2.1,0
16-09-18,989,23.7,64,1.9,0
16-09-18,754,23.6,66,2.1,0
16-09-18,409,23.4,72,2.2,0
16-09-18,222,23.2,83,1.5,0.5
16-09-18,142,22.5,86,2.5,0
16-09-18,322,22,89,2.2,1
16-09-18,520,21.5,89,3,0
16-09-18,852,21.2,87,2.7,0
16-09-18,1073,21.1,88,1.7,0
16-09-18,1146,21.2,88,1.7,0
16-09-18,988,21.4,87,2.4,0
16-09-18,571,21.3,80,2.6,0
17-09-18,531,21,82,1.8,0
17-09-18,337,20.5,73,1.9,0
17-09-18,227,20.3,81,1.9,0.1
17-09-18,186,20.2,82,1.4,0
17-09-18,160,20,81,2,0
17-09-18,246,19.4,84,1.6,0
17-09-18,625,18.8,88,1.2,0
17-09-18,1487,18.5,88,1.4,0
17-09-18,2276,18.9,77,0.6,0
17-09-18,1185,20.5,66,1.1,0
17-09-18,868,21.7,60,1.7,0
17-09-18,954,23.8,54,2.1,0
17-09-18,1083,25.2,50,1.7,0
17-09-18,1069,25.6,50,3.8,0
17-09-18,1092,26.7,40,3.3,0
17-09-18,1207,27.4,33,2.7,0
17-09-18,1445,27.6,37,2.8,0
17-09-18,2056,27.3,43,2.6,0
17-09-18,3277,25.3,56,2.8,0
17-09-18,2489,23,63,3.1,0
17-09-18,2232,21.9,65,2.5,0
17-09-18,2100,21.3,66,2.3,0
17-09-18,1865,20.8,65,0.9,0
17-09-18,1293,20.2,68,1.2,0
18-09-18,0,19.5,73,1.2,0
18-09-18,0,19.3,71,0.4,0
18-09-18,0,18.8,74,0.2,0
18-09-18,0,18.7,76,0.5,0
18-09-18,0,18.3,78,0.4,0
18-09-18,0,17.9,77,0.5,0
18-09-18,0,17.7,77,0.2,0
18-09-18,0,17.8,76,0.5,0
18-09-18,0,18.7,73,0.9,0
18-09-18,0,20.8,64,1.1,0
18-09-18,0,22.7,54,1,0
18-09-18,0,24.1,46,2.1,0
18-09-18,0,24.7,43,1.8,0
18-09-18,0,25.6,40,2.5,0
18-09-18,0,26.1,37,2.3,0
18-09-18,0,26.1,43,2.8,0
18-09-18,0,26.4,34,2.5,0
18-09-18,0,25.5,38,2.9,0
18-09-18,0,24.8,48,1.4,0
18-09-18,0,23.2,57,2.2,0
18-09-18,0,22.6,58,1.4,0
18-09-18,0,22.1,61,1.5,0
18-09-18,0,21.8,65,0.3,0
18-09-18,0,21.2,69,1.3,0
19-09-18,0,21,66,0.4,0
19-09-18,0,20.5,64,0.4,0
19-09-18,0,20,70,0.2,0
19-09-18,0,19.7,70,0.5,0
19-09-18,0,19.5,70,0.5,0
19-09-18,0,19.3,73,0.9,0
19-09-18,0,19,76,0.3,0
19-09-18,0,19,74,0.8,0
19-09-18,0,19.8,71,1.1,0
19-09-18,0,21.5,61,0.8,0
19-09-18,0,22.9,59,1.1,0
19-09-18,0,23.6,55,0.6,0
19-09-18,0,24.9,51,1.2,0
19-09-18,0,26.5,39,1.7,0
19-09-18,0,26.1,40,1.2,0
19-09-18,0,25.9,39,1.4,0
19-09-18,0,25.6,41,1.2,0
19-09-18,0,25,44,1.3,0
19-09-18,0,24,55,2.2,0
19-09-18,0,23.5,58,0.4,0
19-09-18,0,22.6,67,0.3,0
19-09-18,0,21.7,63,1.8,0.1
19-09-18,0,20.9,71,1.6,0.1
19-09-18,0,20.4,57,0.9,0
20-09-18,886,20.1,58,0.3,0
20-09-18,761,20,59,1.1,0
20-09-18,524,19.9,64,1.5,0
20-09-18,294,19.6,72,1.7,0
20-09-18,241,19.6,74,1.4,0
20-09-18,137,19.5,74,1.8,0
20-09-18,47,18.8,85,1.4,0.5
20-09-18,130,18,95,1.6,1.5
20-09-18,299,18,91,1.3,0.5
20-09-18,89,18.2,93,1.4,1
20-09-18,87,18.4,91,1.2,0.5
20-09-18,111,18.8,95,1.5,0
20-09-18,180,19,91,1.7,0.5
20-09-18,301,18.9,89,2.6,0
20-09-18,573,19.3,83,2.3,0.5
20-09-18,696,19.4,79,1.4,0
20-09-18,912,19.5,75,2.1,0
20-09-18,1290,19.3,76,2.1,0
20-09-18,1786,19.1,77,2.5,0
20-09-18,1272,18.9,78,2.2,0
20-09-18,898,19.1,77,2.2,0
20-09-18,784,18.7,84,2.7,0
20-09-18,1049,18.4,85,2.1,0
20-09-18,935,18.7,80,1.7,0
21-09-18,809,18.9,78,2.1,0
21-09-18,674,19,78,1.6,0
21-09-18,122,19.1,78,1.3,0
21-09-18,28,18.5,88,1.2,1.5
21-09-18,24,17.9,95,1.7,2.5
21-09-18,24,17.8,93,1.8,0.5
21-09-18,23,17.6,95,1.7,1.5
21-09-18,45,17.6,96,1.7,5
21-09-18,127,17.8,97,2,4
21-09-18,47,18.2,96,1.3,1
21-09-18,78,18.4,96,2,1
21-09-18,98,18.9,91,1.8,0.5
21-09-18,143,19.1,91,2,0
21-09-18,600,19.8,88,0.9,0
21-09-18,972,21.4,76,1.4,0.5
21-09-18,1288,21.8,76,1.4,0
21-09-18,1550,21.5,78,1.2,0
21-09-18,1904,21.2,77,1.2,0
21-09-18,2235,20.9,77,0.6,0
21-09-18,1720,20.3,81,1,0
21-09-18,1551,20,82,0.4,0
21-09-18,1540,19.9,82,0.6,0
21-09-18,1493,19.7,82,0.5,0
21-09-18,1171,19.5,82,0.6,0
22-09-18,953,19.5,81,1.1,0
22-09-18,875,19.5,83,1.5,0
22-09-18,655,19.4,85,0,0
22-09-18,458,18.8,90,1,0
22-09-18,96,18.9,88,0.8,0
22-09-18,93,18.8,96,0.2,6.5
22-09-18,215,18.4,95,0.1,0
22-09-18,363,18.1,96,0.9,0
22-09-18,654,18.2,86,0,0
22-09-18,810,19.7,78,1.3,0
22-09-18,925,21.8,67,1.9,0
22-09-18,1062,22.7,55,2.7,0
22-09-18,1273,24.2,43,2.2,0
22-09-18,1409,24.9,32,3.9,0
22-09-18,1532,25.2,28,4.4,0
22-09-18,1814,25.4,32,3.8,0
22-09-18,1840,25.3,38,3,0
22-09-18,2045,24.6,35,3.6,0
22-09-18,1939,23.2,36,2.8,0
22-09-18,1743,21.3,43,2.8,0
22-09-18,1604,20.4,52,1.2,0
22-09-18,1502,19.4,55,0.8,0
22-09-18,1430,18.6,62,0.6,0
22-09-18,1108,17.9,66,1,0
23-09-18,880,17.2,69,0.6,0
23-09-18,644,16.4,66,0.1,0
23-09-18,489,16,72,1.3,0
23-09-18,334,15.8,70,0.8,0
23-09-18,202,16.2,69,0.7,0
23-09-18,106,16.3,67,0.8,0
23-09-18,144,16.5,73,1.2,0
23-09-18,261,16.5,74,0.4,0
23-09-18,439,17,69,1.2,0
23-09-18,534,18.4,59,1,0
23-09-18,620,19.3,59,0.2,0
23-09-18,764,20.1,57,3,0
23-09-18,915,20.8,52,1.2,0
23-09-18,1031,22.7,44,1.4,0
23-09-18,1136,24.2,40,1.2,0
23-09-18,1366,25,28,2.2,0
23-09-18,1502,24.6,29,4,0
23-09-18,1591,24.1,41,2.4,0
23-09-18,1492,22.3,53,2.7,0
23-09-18,1333,21,54,2.9,0
23-09-18,1287,20.2,48,3.3,0
23-09-18,1148,19.1,38,2.1,0
23-09-18,1074,18.5,40,2.5,0
23-09-18,768,17.7,45,1.1,0
24-09-18,620,17.2,50,1.7,0
24-09-18,426,16.8,53,2,0
24-09-18,302,16.1,57,0.7,0
24-09-18,216,15.5,63,0.3,0
24-09-18,141,14.9,68,0.9,0
24-09-18,105,14.4,66,0.3,0
24-09-18,141,14.3,66,0.5,0
24-09-18,205,14.7,61,2.1,0
24-09-18,296,15.4,52,2.2,0
24-09-18,310,17,43,2.1,0
24-09-18,426,18.5,38,3.3,0
24-09-18,588,19.4,31,4.1,0
24-09-18,754,20.3,34,2.6,0
24-09-18,885,20.9,30,3.5,0
24-09-18,1099,21.3,30,4.3,0
24-09-18,1273,21.8,32,3.3,0
24-09-18,1433,22,31,2.7,0
24-09-18,1442,21.6,32,3.1,0
24-09-18,1237,20.3,35,2.4,0
24-09-18,1280,18.6,54,2.7,0
24-09-18,1227,17.6,57,1.4,0
24-09-18,1145,16.8,58,1.2,0
24-09-18,958,16.6,47,3.9,0
24-09-18,750,15.7,51,0.4,0
25-09-18,558,14.7,55,1.6,0
25-09-18,408,13.8,60,0.8,0
25-09-18,292,13.4,62,0.2,0
25-09-18,222,12.7,67,0.5,0
25-09-18,157,12,69,0.5,0
25-09-18,105,11.5,70,0.5,0
25-09-18,132,11.2,70,0.9,0
25-09-18,262,10.8,72,0.9,0
25-09-18,440,12,61,1.3,0
25-09-18,542,15.3,49,1,0
25-09-18,667,18,44,1.3,0
25-09-18,853,20.1,40,1.6,0
25-09-18,1045,21.7,36,2,0
25-09-18,1309,22.9,30,2,0
25-09-18,1522,23.7,28,1.4,0
25-09-18,1747,24.1,26,1.6,0
25-09-18,1955,24.2,28,1.7,0
25-09-18,2033,22.9,33,1.4,0
25-09-18,1885,21.6,37,1,0
25-09-18,1608,20.3,39,0.6,0
25-09-18,1583,19.3,45,0.4,0
25-09-18,1565,18.5,48,1,0
25-09-18,1418,17.7,52,1,0
25-09-18,1042,17.4,49,1.2,0
26-09-18,880,17,51,1.5,0
26-09-18,594,16.6,53,1.7,0
26-09-18,453,16.6,54,1.5,0
26-09-18,355,16.5,57,1.6,0
26-09-18,222,16.4,59,1.7,0
26-09-18,150,16.3,61,1.5,0
26-09-18,230,16.3,62,2.1,0
26-09-18,335,16.3,62,2,0
26-09-18,598,16.7,60,2,0
26-09-18,680,17.7,54,1.8,0
26-09-18,923,19.4,47,2.3,0
26-09-18,1152,20.5,42,2.1,0
26-09-18,1358,22.5,37,1.8,0
26-09-18,1686,23.4,34,2.1,0
26-09-18,1972,24.1,33,1.3,0
26-09-18,2170,24.7,35,1.2,0
26-09-18,2270,24.4,35,1.8,0
26-09-18,2349,23.6,38,1.4,0
26-09-18,2339,22.1,45,1.5,0
26-09-18,1937,20.7,46,1,0
26-09-18,1653,20,46,2,0
26-09-18,1529,18.9,43,2,0
26-09-18,1249,18.1,43,1.7,0
26-09-18,934,17.4,46,2.1,0
27-09-18,770,16.7,50,1.7,0
27-09-18,488,16.1,53,1.4,0
27-09-18,326,15.7,53,1.4,0
27-09-18,178,14.9,57,1.1,0
27-09-18,151,14.4,58,1.1,0
27-09-18,207,13.9,60,0.6,0
27-09-18,589,13.4,61,0.8,0
27-09-18,1364,13.2,60,0.5,0
27-09-18,2129,14.8,51,1.1,0
27-09-18,1120,17.7,48,1.5,0
27-09-18,907,19.9,47,1.8,0
27-09-18,1019,21.3,43,1.7,0
27-09-18,1189,23.2,42,1.4,0
27-09-18,1191,23,39,1.7,0
27-09-18,1305,24.6,34,1.5,0
27-09-18,1404,23.4,35,1.4,0
27-09-18,1636,23.6,31,1.1,0
27-09-18,2189,24.3,31,1.5,0
27-09-18,3154,22.5,38,0.8,0
27-09-18,2422,20.6,44,0.7,0
27-09-18,2098,19.5,47,1.2,0
27-09-18,1930,18.7,48,1.3,0
27-09-18,1801,17.9,50,1,0
27-09-18,1222,17.7,51,1.4,0
28-09-18,0,17.1,52,1.4,0
28-09-18,0,16.5,53,1.5,0
28-09-18,0,16,56,1.5,0
28-09-18,0,15.3,59,1.6,0
28-09-18,0,14.7,62,1.5,0
28-09-18,0,14.5,60,1.4,0
28-09-18,0,14.4,61,1.2,0
28-09-18,0,14.5,62,1.5,0
28-09-18,0,15.2,58,1.7,0
28-09-18,0,16.5,50,1.2,0
28-09-18,0,17.4,51,1.3,0
28-09-18,0,17.9,54,1.4,0
28-09-18,0,19,52,1.2,0
28-09-18,0,19.1,53,1.4,0
28-09-18,0,19.4,53,1.4,0
28-09-18,0,20.3,52,1.3,0
28-09-18,0,21.9,46,1.2,0
28-09-18,0,21.7,52,1.1,0
28-09-18,0,20.4,56,1.7,0
28-09-18,0,19.3,61,0.8,0
28-09-18,0,18,67,0.7,0
28-09-18,0,17.8,66,1.1,0
28-09-18,0,17.1,70,1,0
28-09-18,0,16.6,69,1,0
29-09-18,1037,16.6,69,1,0
29-09-18,982,16.2,71,0.9,0
29-09-18,690,15.8,71,1.1,0
29-09-18,493,15.5,73,1,0
29-09-18,301,15.4,74,0.9,0
29-09-18,208,15,77,0.5,0
29-09-18,290,14.6,81,1,0
29-09-18,513,14.7,76,0.8,0
29-09-18,848,15.7,65,1.2,0
29-09-18,1076,18.3,58,1.4,0
29-09-18,1071,20.8,52,1.5,0
29-09-18,1284,22.3,50,1.3,0
29-09-18,1495,23.8,44,1.7,0
29-09-18,1752,24.9,40,1.4,0
29-09-18,1892,26.2,33,1.8,0
29-09-18,2065,26.5,33,1.4,0
29-09-18,2254,26.6,34,1.3,0
29-09-18,2432,26.3,31,1,0
29-09-18,2397,24.8,41,0.5,0
29-09-18,2021,22.5,43,0.4,0
29-09-18,1835,21.3,46,0.1,0
29-09-18,1781,20.1,54,1.2,0
29-09-18,1501,19.3,55,0.5,0
29-09-18,1229,18.6,59,0.7,0
30-09-18,0,18.1,60,0.2,0
30-09-18,0,17.5,66,0.5,0
30-09-18,0,17.3,68,0.7,0
30-09-18,0,17,70,0.9,0
30-09-18,0,16.6,73,0.3,0
30-09-18,0,16.1,78,0.4,0
30-09-18,0,15.5,80,0.4,0
30-09-18,0,15.1,81,0.8,0
30-09-18,0,16.2,69,1.1,0
30-09-18,0,18.5,62,0.5,0
30-09-18,0,20.7,62,1.3,0
30-09-18,0,20.2,63,2.8,0
30-09-18,0,20.8,47,3.1,0
30-09-18,0,21.1,42,4.6,0
30-09-18,0,21.1,32,4.4,0
30-09-18,0,21.3,32,3.8,0
30-09-18,0,21.2,28,3.2,0
30-09-18,0,20.4,31,3.2,0
30-09-18,0,18.3,34,3.3,0
30-09-18,0,17.1,35,2.9,0
30-09-18,0,16,39,2.9,0
30-09-18,0,15.2,40,3,0
30-09-18,0,14.6,46,2.2,0
30-09-18,0,14.1,53,2.1,0
01-10-18,680,14.1,55,2.6,0
01-10-18,402,13.9,57,2,0
01-10-18,262,13.9,56,2.4,0
01-10-18,179,13.6,56,1.6,0
